20130929|2|222
20130929|5|490
20130929|7|491
20130929|9|483
20130929|19|471
20130929|21|484
20130929|26|465
20130929|7|234
20130929|11|487
20130929|15|484
20130929|26|214
20130929|36|222
20130929|37|217
20130929|39|491
20130929|12|217
20130929|20|222
20130929|23|483
20130929|28|477
20130929|29|214
20130929|31|465
20130929|5|474
20130929|2|222
20130929|9|472
20130929|13|471
20130929|28|490
20130929|31|484
20130929|35|491
20131029|15|471
20131029|10|225
20131029|11|483
20131029|22|491
20131029|25|471
20131029|28|222
20131029|31|217
20131029|3|474
20131029|35|225
20131029|38|474
20131029|27|471
20131029|6|476
20131029|17|474
20131029|1|482
20131029|5|234
20131029|7|225
20131029|17|491
20131029|22|487
20131029|45|217
20131029|47|214
20131029|56|355
20131029|57|471
20131029|5|482
20131029|8|483
20131029|13|471
20131029|19|234
20131029|43|472
20131029|44|487
20131029|46|484
20131029|1|359
20131029|13|361
20131029|19|483
20131029|27|476
20131029|28|225
20131029|29|474
20131029|34|471
20131029|37|222
20131029|9|471
20131029|13|477
20131029|21|474
20131029|44|490
20131029|54|217
20131029|4|477
20131029|21|491
20131029|28|471
20131029|54|487
20131029|7|471
20131029|11|579
20131029|14|234
20131029|15|491
20131029|16|472
20131029|18|222
20131029|21|225
20131029|35|483
20131029|18|474
20131029|4|481
20131029|18|491
20131029|31|477
20131029|32|217
20131029|43|483
20131029|50|222
20131029|10|355
20131029|35|476
20131029|19|484
20131029|30|465
20131029|34|471
20131029|37|477
20131029|10|476
20131029|12|474
20131029|16|471
20131029|5|482
20131029|39|482
20131029|7|474
20131029|8|487
20131029|13|471
20131029|32|477
20131029|14|357
20131029|30|476
20131029|20|217
20131029|21|487
20131029|28|472
20131029|35|225
20131029|3|491
20131029|5|222
20131029|9|484
20131029|15|487
20131029|19|483
20131029|24|477
20131029|20|471
20131029|12|476
20131029|13|474
20131029|23|353
20131029|10|561
20131029|18|564
20131029|26|568
20131029|24|476
20131029|10|491
20131029|12|477
20131029|15|222
20131029|17|234
20131029|29|217
20131029|36|471
20131029|40|484
20131029|13|471
20131029|12|561
20131029|10|476
20131029|15|476
20131029|30|515
20131029|53|474
